idx,question,answer,type,level,gold_idx,gold_titles,answer_aliases
5ab9b1fd5542996be202058e,What is the most populous city in the county where Caleb Stegall served as District attorney?,Valley Falls,bridge,hard,"hotpotqa_5ab9b1fd5542996be202058e_4,hotpotqa_5ab9b1fd5542996be202058e_7","[""Caleb Stegall"", ""Jefferson County, Kansas""]",[]
5a8c78a8554299585d9e36bc,Who coined the phrase that marked the period which included Sir Alexander Woodford's command of the 2nd battalion of the coldstream guards at the battle of waterloo?,"the prefect of Paris, Gaspard",bridge,hard,"hotpotqa_5a8c78a8554299585d9e36bc_6,hotpotqa_5a8c78a8554299585d9e36bc_5","[""Alexander George Woodford"", ""Hundred Days""]",[]
5a77769e5542997042120a65,"When Budweiser created a dog mascot to promote Bud Light in the 1980s, which rival brewer (with its own character Alex the Dog) were they competing with?",Stroh's,bridge,hard,"hotpotqa_5a77769e5542997042120a65_8,hotpotqa_5a77769e5542997042120a65_4","[""Alex the Dog"", ""Spuds MacKenzie""]",[]
5a78f59755429970f5fffdf8,"Who can play more instruments, Michael Monroe or Alison Goldfrapp?",Michael Monroe,comparison,hard,"hotpotqa_5a78f59755429970f5fffdf8_9,hotpotqa_5a78f59755429970f5fffdf8_0","[""Michael Monroe"", ""Alison Goldfrapp""]",[]
5a7bb983554299042af8f7c1,Who directed the nuclear war drama where Rita May played Jimmy Kemp's mother?,Mick Jackson,bridge,hard,"hotpotqa_5a7bb983554299042af8f7c1_6,hotpotqa_5a7bb983554299042af8f7c1_2","[""Rita May (actress)"", ""Threads""]",[]
5abea98d5542990832d3a07d,TimeCamp enables what type of commercial documents from a seller to a buyer?,invoice,bridge,hard,"hotpotqa_5abea98d5542990832d3a07d_1,hotpotqa_5abea98d5542990832d3a07d_9","[""TimeCamp"", ""Invoice""]",[]
5a86f204554299211dda2b60,James Cromwell stars in which movie that chronicles the life of Thoroughbred race horse?,Secretariat,bridge,hard,"hotpotqa_5a86f204554299211dda2b60_1,hotpotqa_5a86f204554299211dda2b60_7","[""James Cromwell"", ""Secretariat (film)""]",[]
5ac1846d55429964131be20b,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,"Berlin, Germany",bridge,hard,"hotpotqa_5ac1846d55429964131be20b_2,hotpotqa_5ac1846d55429964131be20b_5","[""Willi Meurer"", ""1936 Summer Olympics""]",[]
5a8eb63455429917b4a5bdb7,"With which American musician, singer-songwriter, and multi-instrumentalist from Berklee College of Music did Jonny Browning collaborate?",St. Vincent,bridge,hard,"hotpotqa_5a8eb63455429917b4a5bdb7_8,hotpotqa_5a8eb63455429917b4a5bdb7_4","[""Jonny Browning"", ""St. Vincent (musician)""]",[]
5a8591715542994c784ddb27,What was the breakthrough role of the actor starring in Good Boy! and was a native of Atlanta?,"Tai Frasier in ""Clueless""",bridge,hard,"hotpotqa_5a8591715542994c784ddb27_6,hotpotqa_5a8591715542994c784ddb27_8","[""Good Boy!"", ""Brittany Murphy""]",[]
5a84c6e65542994c784dda48,What is the nationality of the man who finished second for ART Grand Pix in the 2016 Baku GP2 Series round?,Russia,bridge,hard,"hotpotqa_5a84c6e65542994c784dda48_0,hotpotqa_5a84c6e65542994c784dda48_4","[""2016 Baku GP2 Series round"", ""Sergey Sirotkin (racing driver)""]",[]
5abdb9775542993f32c2a01b,Kim English was selected by the Pistons during the draft held at what location?,Prudential Center,bridge,hard,"hotpotqa_5abdb9775542993f32c2a01b_8,hotpotqa_5abdb9775542993f32c2a01b_1","[""Kim English (basketball)"", ""2012 NBA draft""]",[]
5a877df15542993e715abf7a,Are David Schwimmer and James Wan in the same industry?,yes,comparison,hard,"hotpotqa_5a877df15542993e715abf7a_9,hotpotqa_5a877df15542993e715abf7a_6","[""David Schwimmer"", ""James Wan""]",[]
5a808f96554299485f598655,Vasily Agapkin's most well-known march was written in honor of what event?,the Slavic women accompanying their husbands in the First Balkan War.,bridge,hard,"hotpotqa_5a808f96554299485f598655_9,hotpotqa_5a808f96554299485f598655_6","[""Vasily Agapkin"", ""Farewell of Slavianka""]",[]
5a89df265542992e4fca840d,"Which was developed first, Dick Smith Super-80 Computer or Pecom 32?",Dick Smith Super-80,comparison,hard,"hotpotqa_5a89df265542992e4fca840d_3,hotpotqa_5a89df265542992e4fca840d_1","[""Dick Smith Super-80 Computer"", ""Pecom 32""]",[]
5a7a73e45542996c55b2ddb6,Evan Buliung played the character Aragon who is based on a character in a book series written by which author? ,J. R. R. Tolkien,bridge,hard,"hotpotqa_5a7a73e45542996c55b2ddb6_2,hotpotqa_5a7a73e45542996c55b2ddb6_0","[""Evan Buliung"", ""Lord of the Rings (musical)""]",[]
5ae50eff55429908b6326500,What is the last name of the singer behind Southern Child?,Penniman,bridge,hard,"hotpotqa_5ae50eff55429908b6326500_2,hotpotqa_5ae50eff55429908b6326500_8","[""Southern Child"", ""Little Richard""]",[]
5ae16ea85542990adbacf790,When did the UVF Mid-Ulster Brigade conducted the attack The Miami Showband killings?,31 July 1975,bridge,hard,"hotpotqa_5ae16ea85542990adbacf790_3,hotpotqa_5ae16ea85542990adbacf790_6","[""UVF Mid-Ulster Brigade"", ""Miami Showband killings""]",[]
5ae657d55542995703ce8b5b,"This stadium, the largest in eastern Europe, was home to the 1998 IAAF Grand Prix Final.  How many seats does it have?","81,000 seats",bridge,hard,"hotpotqa_5ae657d55542995703ce8b5b_2,hotpotqa_5ae657d55542995703ce8b5b_0","[""1998 IAAF Grand Prix Final"", ""Luzhniki Stadium""]",[]
5a8c42445542996e8ac88a3f,What revolutionary group was writer Mary Williams raised by before being adopted by director of the Peace and Justice Resource Center in Los Angeles County Tom Hayden?,Black Panthers,bridge,hard,"hotpotqa_5a8c42445542996e8ac88a3f_4,hotpotqa_5a8c42445542996e8ac88a3f_1","[""Mary Williams (activist)"", ""Tom Hayden""]",[]
5a82a1ae55429954d2e2eb89,"Between Aspidistra and Cyrtanthus, which genus of plant belongs to the Subfamily Amaryllidoideae?",Cyrtanthus,comparison,hard,"hotpotqa_5a82a1ae55429954d2e2eb89_9,hotpotqa_5a82a1ae55429954d2e2eb89_1","[""Aspidistra"", ""Cyrtanthus""]",[]
5add292b5542990d50227e0a,"In what city is the mortgage lending company, founded by Dan Gilbert, headquartered?","Detroit, Michigan",bridge,hard,"hotpotqa_5add292b5542990d50227e0a_4,hotpotqa_5add292b5542990d50227e0a_2","[""Dan Gilbert"", ""Quicken Loans""]",[]
5a7cc9db55429907fabef036,"Devorah Adler worked as Director of Research for a 2008 presidential candidate, who served until when in the U.S. Senate?",2008,bridge,hard,"hotpotqa_5a7cc9db55429907fabef036_2,hotpotqa_5a7cc9db55429907fabef036_4","[""Devorah Adler"", ""Barack Obama""]",[]
5a7b735c5542997c3ec9718a,The Toyota FJ Cruiser is built by this Toyota subsidiary which is a leading producer of what type of trucks in Asia?,medium and heavy-duty diesel trucks,bridge,hard,"hotpotqa_5a7b735c5542997c3ec9718a_3,hotpotqa_5a7b735c5542997c3ec9718a_2","[""Toyota FJ Cruiser"", ""Hino Motors""]",[]
5ac213805542992f1f2b37e7,"When did the animated series Kent Scott wrote end after beginning in September of 2002 on ""Nick on CBS""?",November,bridge,hard,"hotpotqa_5ac213805542992f1f2b37e7_3,hotpotqa_5ac213805542992f1f2b37e7_9","[""Kenn Scott"", ""Pelswick""]",[]
5ae72c7d5542991e8301cb91,A sparse image is used by the FileVault feature in Mac OS X in versions later than which?,Mac OS X 10.3,bridge,hard,"hotpotqa_5ae72c7d5542991e8301cb91_2,hotpotqa_5ae72c7d5542991e8301cb91_9","[""Sparse image"", ""FileVault""]",[]
5a711bb55542994082a3e597,"Steven Covey, the father of Sean Covey, wrote what similar sounding title to The 7 Habits of Highly Effective Teens?",The 7 Habits of Highly Effective People,bridge,hard,"hotpotqa_5a711bb55542994082a3e597_5,hotpotqa_5a711bb55542994082a3e597_2","[""The 7 Habits of Highly Effective Teens"", ""Stephen Covey""]",[]
5ae684925542995703ce8b71,Actor David Lee Stenstrom played the character Waldo the inventor in a TV show that ran on Nickelodeon during what yeras?,1984 to 1985,bridge,hard,"hotpotqa_5ae684925542995703ce8b71_9,hotpotqa_5ae684925542995703ce8b71_1","[""David Stenstrom"", ""Out of Control (TV series)""]",[]
5a7283355542991f9a20c4b1,Who is the grandfather to Frederick II and was the Holy Roman Emperor until death?,Frederick I,bridge,hard,"hotpotqa_5a7283355542991f9a20c4b1_0,hotpotqa_5a7283355542991f9a20c4b1_1","[""Karlsschrein"", ""Frederick I, Holy Roman Emperor""]",[]
5a7557d75542992d0ec05f68,"Which ""Roseanne"" star is in Scream 2?",Laurie Metcalf,bridge,hard,"hotpotqa_5a7557d75542992d0ec05f68_6,hotpotqa_5a7557d75542992d0ec05f68_3","[""Scream 2"", ""Laurie Metcalf""]",[]
5a75227955429929fddd8508,What is the name of the largest shopping center in the City of Tea Tree Gully? ,Westfield Marion,bridge,hard,"hotpotqa_5a75227955429929fddd8508_9,hotpotqa_5a75227955429929fddd8508_2","[""Modbury, South Australia"", ""Westfield Tea Tree Plaza""]",[]
5abc0e095542996583600417, 50th Military Airlift Squadron was stationed at this base named in honor of who,Lieutenant Colonel Horace Meek Hickam,bridge,hard,"hotpotqa_5abc0e095542996583600417_8,hotpotqa_5abc0e095542996583600417_5","[""50th Military Airlift Squadron"", ""Hickam Air Force Base""]",[]
5a8e00515542995a26add454,Who is the wife of the actor who played Derrick Banning in EastEnders in 1996 ?,Ashley Jensen,bridge,hard,"hotpotqa_5a8e00515542995a26add454_0,hotpotqa_5a8e00515542995a26add454_9","[""Derek Branning"", ""Terence Beesley""]",[]
5ae75c395542991bbc9761f7,The revue Putting It Together was devised by Stephen Sondheim and what actress best known as Miss Marple?,Julia McKenzie,bridge,hard,"hotpotqa_5ae75c395542991bbc9761f7_8,hotpotqa_5ae75c395542991bbc9761f7_6","[""Putting It Together"", ""Julia McKenzie""]",[]
5ae43d7f5542996836b02c59,"Which director, John Schlesinger or Barbara Albert, was also a writer and film producer?",Barbara Albert,comparison,hard,"hotpotqa_5ae43d7f5542996836b02c59_8,hotpotqa_5ae43d7f5542996836b02c59_5","[""John Schlesinger"", ""Barbara Albert""]",[]
5a8ccceb554299653c1aa128,what city was the chapel that Princess Anne got married in located?,City of Westminster,bridge,hard,"hotpotqa_5a8ccceb554299653c1aa128_9,hotpotqa_5a8ccceb554299653c1aa128_2","[""Wedding anthem for Princess Anne"", ""St James's Palace""]",[]
5adf95745542995534e8c7f8,Where does Śivarāma Swami conduct courses on Vaishnava Theology?,in the village of Aldenham,bridge,hard,"hotpotqa_5adf95745542995534e8c7f8_2,hotpotqa_5adf95745542995534e8c7f8_4","[""Sivarama Swami"", ""Bhaktivedanta Manor""]",[]
5ac473e4554299204fd21f54,Are Kim Tae-yeon and Laura Stoica of the same nationality?,no,comparison,hard,"hotpotqa_5ac473e4554299204fd21f54_8,hotpotqa_5ac473e4554299204fd21f54_3","[""Kim Tae-yeon"", ""Laura Stoica""]",[]
5ae1f3df554299234fd04364,When did the  American rock singer  which performed  Recorded covers died ,at age 27,bridge,hard,"hotpotqa_5ae1f3df554299234fd04364_1,hotpotqa_5ae1f3df554299234fd04364_6","[""San Francisco Bay Blues"", ""Janis Joplin""]",[]
5ade86b255429939a52fe8e0,Where is the ice hockey team based that Zdeno Chára currently serving as captain of?,"Boston, Massachusetts",bridge,hard,"hotpotqa_5ade86b255429939a52fe8e0_4,hotpotqa_5ade86b255429939a52fe8e0_8","[""Zdeno Ch\u00e1ra"", ""Boston Bruins""]",[]
5ab48bab5542991779162cd3,Which Canadian Professional ice hockey player of Albanian origin bought in on the deal for the Ontario Raiders?,Tie Domi,bridge,hard,"hotpotqa_5ab48bab5542991779162cd3_8,hotpotqa_5ab48bab5542991779162cd3_7","[""Ontario Raiders"", ""Tie Domi""]",[]
5a7458ff55429979e2882918,"That Darn Cat and Honey, I Blew Up the Kid are both what?",comedy,comparison,hard,"hotpotqa_5a7458ff55429979e2882918_4,hotpotqa_5a7458ff55429979e2882918_3","[""That Darn Cat (1997 film)"", ""Honey, I Blew Up the Kid""]",[]
5a8ea03e5542990e94052b81,Atlanta Zero Mile Post is located within a historic area opened in what year ?,1969,bridge,hard,"hotpotqa_5a8ea03e5542990e94052b81_6,hotpotqa_5a8ea03e5542990e94052b81_4","[""Atlanta Zero Mile Post"", ""Underground Atlanta""]",[]
5ae1e22a5542997f29b3c160,"The role of ""Celene"" in the film ""Walk All over Me"" was played by an actress that voices what role in the ""Starcraft 2"" triolgy?",Sarah Kerrigan,bridge,hard,"hotpotqa_5ae1e22a5542997f29b3c160_7,hotpotqa_5ae1e22a5542997f29b3c160_8","[""Walk All over Me"", ""Tricia Helfer""]",[]
5abe364e5542993f32c2a08e,"Lollipop Chainsaw featured Juliet Starling, who was voiced by a Canadian-American actress who has done voice roles for what Teen Titans spinoff series?",Teen Titans Go!,bridge,hard,"hotpotqa_5abe364e5542993f32c2a08e_5,hotpotqa_5abe364e5542993f32c2a08e_3","[""Lollipop Chainsaw"", ""Tara Strong""]",[]
5a8f44135542992414482a24,In what county are the Wichita Wild based in?,"Sedgwick County, Kansas",bridge,hard,"hotpotqa_5a8f44135542992414482a24_7,hotpotqa_5a8f44135542992414482a24_5","[""2011 Wichita Wild season"", ""Park City, Kansas""]",[]
5a7a1e635542990783324e69,What division are the 2013 Valdosta State Blazers football team and the Gulf South Conference a part of? ,NCAA Division II,bridge,hard,"hotpotqa_5a7a1e635542990783324e69_2,hotpotqa_5a7a1e635542990783324e69_0","[""2013 Valdosta State Blazers football team"", ""Gulf South Conference""]",[]
5a752fb75542993748c897df,"What pop band features an Argentine actress that appeared in the television series ""Chiquititas""?",Erreway,bridge,hard,"hotpotqa_5a752fb75542993748c897df_3,hotpotqa_5a752fb75542993748c897df_5","[""Sweet Baby (Erreway song)"", ""Luisana Lopilato""]",[]
5a7793275542992a6e59df04,Which country is the firm that owns Babycham located?,Australia,bridge,hard,"hotpotqa_5a7793275542992a6e59df04_6,hotpotqa_5a7793275542992a6e59df04_3","[""Babycham"", ""Accolade Wines""]",[]
5ae2b794554299495565db10,When was the producer of  Michel'le born? ,"February 18, 1965",bridge,hard,"hotpotqa_5ae2b794554299495565db10_6,hotpotqa_5ae2b794554299495565db10_9","[""Michel'le (album)"", ""Dr. Dre""]",[]
5a86e6f65542994775f6077c,"How many Indians were killed in the massacre that ""kyáiyótokan"" was a survivor of?",About 200,bridge,hard,"hotpotqa_5a86e6f65542994775f6077c_2,hotpotqa_5a86e6f65542994775f6077c_3","[""Bearhead Mountain (Montana)"", ""Marias Massacre""]",[]
5a77d4eb55429949eeb29f74,"Who was born first, Yanka Dyagileva or Alexander Bashlachev?",Alexander Nickolaevich Bashlachev,bridge,hard,"hotpotqa_5a77d4eb55429949eeb29f74_6,hotpotqa_5a77d4eb55429949eeb29f74_3","[""Yanka Dyagileva"", ""Alexander Bashlachev""]",[]
5a8126265542995ce29dcbc9,Which South African anti-apartheid archbishop was part of the actions against the ruling National Party government?,Desmond Mpilo Tutu,bridge,hard,"hotpotqa_5a8126265542995ce29dcbc9_7,hotpotqa_5a8126265542995ce29dcbc9_8","[""Internal resistance to apartheid"", ""Desmond Tutu""]",[]
5a8182e255429938b614234d,"Who was the personal assistant to General of the Armies John Joseph ""Black Jack"" Pershing during World War I?",William Corcoran Eustis,bridge,hard,"hotpotqa_5a8182e255429938b614234d_1,hotpotqa_5a8182e255429938b614234d_9","[""William Corcoran Eustis"", ""John J. Pershing""]",[]
5ac27d2555429963665199dc,The teaching method that Maggie Gripenberg was the first to introduce to Finland is used to teach what?,music,bridge,hard,"hotpotqa_5ac27d2555429963665199dc_0,hotpotqa_5ac27d2555429963665199dc_6","[""Maggie Gripenberg"", ""Dalcroze Eurhythmics""]",[]
5adee8ff55429975fa854fb8,What dance competition television series features host and NFL reporter Erin Andrews?,Dancing with the Stars,bridge,hard,"hotpotqa_5adee8ff55429975fa854fb8_1,hotpotqa_5adee8ff55429975fa854fb8_2","[""Dancing with the Stars (U.S. TV series)"", ""Erin Andrews""]",[]
5a7730015542994aec3b7210,"Which TV series, written by the creators of Robocalypse, is set in Bikini Bottom?",SpongeBob SquarePants,bridge,hard,"hotpotqa_5a7730015542994aec3b7210_5,hotpotqa_5a7730015542994aec3b7210_9","[""Robocalypse"", ""SpongeBob SquarePants""]",[]
5a8b45765542995d1e6f1333,What music school did the singer of The Search for Everything: Wave One attend?,Berklee College of Music,bridge,hard,"hotpotqa_5a8b45765542995d1e6f1333_9,hotpotqa_5a8b45765542995d1e6f1333_5","[""The Search for Everything: Wave One"", ""John Mayer""]",[]
5ae72a975542991e8301cb75,Which 2003 action-adventure platforming video game was written by Reid Harrison?,Tak and the Power of Juju,bridge,hard,"hotpotqa_5ae72a975542991e8301cb75_6,hotpotqa_5ae72a975542991e8301cb75_5","[""Reid Harrison"", ""Tak and the Power of Juju""]",[]
5ade3e69554299728e26c68d,what country are Mudvayne and Hellyeah both from?,American,bridge,hard,"hotpotqa_5ade3e69554299728e26c68d_3,hotpotqa_5ade3e69554299728e26c68d_5","[""Hellyeah"", ""Mudvayne""]",[]
5ae3d0bb5542990afbd1e1e5,"are Dee Dee Ramone and Alex Band both singers, songwriters and musicians?",yes,comparison,hard,"hotpotqa_5ae3d0bb5542990afbd1e1e5_5,hotpotqa_5ae3d0bb5542990afbd1e1e5_1","[""Dee Dee Ramone"", ""Alex Band""]",[]
5abfa0be5542990832d3a173,Tyler Redenbach was selected 77th overall by the Phoenix Coyotes in an NHL draft that was held in what city?,Nashville,bridge,hard,"hotpotqa_5abfa0be5542990832d3a173_2,hotpotqa_5abfa0be5542990832d3a173_1","[""Tyler Redenbach"", ""2003 NHL Entry Draft""]",[]
5a7ca98f55429935c91b5288,What religion was the martyr to whom the Lady of the Valey statue is dedicated?,Christian,bridge,hard,"hotpotqa_5a7ca98f55429935c91b5288_1,hotpotqa_5a7ca98f55429935c91b5288_9","[""Lady of the Valley"", ""Saint George""]",[]
5a7776b955429967ab10519e,The 2004 romantic drama film based on Shake'spears play of the same name was produced by whom?,Julia Verdin,bridge,hard,"hotpotqa_5a7776b955429967ab10519e_3,hotpotqa_5a7776b955429967ab10519e_1","[""Julia Verdin"", ""The Merchant of Venice (2004 film)""]",[]
5a7b72e15542997c3ec97187,The Motion Picture Soundtrack The Woman in Red featured this American Singer who became a United Nations Ambassador for what organization?,the Food and Agriculture Organization,bridge,hard,"hotpotqa_5a7b72e15542997c3ec97187_8,hotpotqa_5a7b72e15542997c3ec97187_7","[""The Woman in Red (soundtrack)"", ""Dionne Warwick""]",[]
5a7fb7985542994857a767d2,Which retired Argentine footballer who played as a forward was a main player for Valencia CF?,Claudio Javier López,bridge,hard,"hotpotqa_5a7fb7985542994857a767d2_0,hotpotqa_5a7fb7985542994857a767d2_8","[""1998\u201399 Valencia CF season"", ""Claudio L\u00f3pez (footballer)""]",[]
5ab56ed0554299637185c597,"Telescope Hill is near the hamlet that is in what Suffolk County, New York town?",Brookhaven,bridge,hard,"hotpotqa_5ab56ed0554299637185c597_9,hotpotqa_5ab56ed0554299637185c597_6","[""Telescope Hill"", ""Selden, New York""]",[]
