idx,question,answer,answer_aliases,answerable,gold_idx,gold_titles,support_para_idxs,hop_count
4hop3__524186_219173_548463_72134,When did the city where Superior Drill Company is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,[],1,"musique_4hop3__524186_219173_548463_72134_1,musique_4hop3__524186_219173_548463_72134_2,musique_4hop3__524186_219173_548463_72134_8,musique_4hop3__524186_219173_548463_72134_15","[""Springfield, Illinois"", ""The Poor Boob"", ""Superior Drill Company"", ""Margaret Mayo (playwright)""]","[1, 2, 8, 15]",4
4hop3__524186_219173_862998_72134,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,1839,[],1,"musique_4hop3__524186_219173_862998_72134_0,musique_4hop3__524186_219173_862998_72134_4,musique_4hop3__524186_219173_862998_72134_8,musique_4hop3__524186_219173_862998_72134_15","[""Hillcrest High School (Springfield, Missouri)"", ""Margaret Mayo (playwright)"", ""The Poor Boob"", ""Springfield, Illinois""]","[0, 4, 8, 15]",4
4hop3__322354_466199_695123_72134,"When did the city that WIZE is licensed to broadcast to, become the capital of the state, that contains the county where the Battle of Rich Mountain occurred?",1839,[],1,"musique_4hop3__322354_466199_695123_72134_0,musique_4hop3__322354_466199_695123_72134_1,musique_4hop3__322354_466199_695123_72134_2,musique_4hop3__322354_466199_695123_72134_18","[""WIZE"", ""Springfield, Illinois"", ""Randolph County, Illinois"", ""Battle of Rich Mountain""]","[0, 1, 2, 18]",4
4hop3__771862_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,1839,[],1,"musique_4hop3__771862_466199_695123_72134_2,musique_4hop3__771862_466199_695123_72134_4,musique_4hop3__771862_466199_695123_72134_11,musique_4hop3__771862_466199_695123_72134_15","[""WIZE"", ""Jackson Township, Randolph County, Indiana"", ""Randolph County, Illinois"", ""Springfield, Illinois""]","[2, 4, 11, 15]",4
4hop3__678814_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Stoney Creek Township is located?,1839,[],1,"musique_4hop3__678814_466199_695123_72134_3,musique_4hop3__678814_466199_695123_72134_15,musique_4hop3__678814_466199_695123_72134_18,musique_4hop3__678814_466199_695123_72134_19","[""WIZE"", ""Springfield, Illinois"", ""Stoney Creek Township, Randolph County, Indiana"", ""Randolph County, Illinois""]","[3, 15, 18, 19]",4
4hop3__794915_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,1839,[],1,"musique_4hop3__794915_466199_695123_72134_3,musique_4hop3__794915_466199_695123_72134_6,musique_4hop3__794915_466199_695123_72134_15,musique_4hop3__794915_466199_695123_72134_17","[""Ward Township, Randolph County, Indiana"", ""Randolph County, Illinois"", ""Springfield, Illinois"", ""WIZE""]","[3, 6, 15, 17]",4
4hop3__601548_836463_161616_77103,When did the birthplace of the Live and Beyond performer become the capitol of the state Knowles was from?,1839,[],1,"musique_4hop3__601548_836463_161616_77103_3,musique_4hop3__601548_836463_161616_77103_7,musique_4hop3__601548_836463_161616_77103_10,musique_4hop3__601548_836463_161616_77103_17","[""Suga Mama"", ""Live from Austin, TX (Eric Johnson album)"", ""History of Austin, Texas"", ""Live and Beyond""]","[3, 7, 10, 17]",4
4hop3__773800_152874_161616_77103,When did the city the 2010 Sony Ericsson Open – Men's Singles winner is from become the capitol of the state Knowles is from?,1839,[],1,"musique_4hop3__773800_152874_161616_77103_8,musique_4hop3__773800_152874_161616_77103_9,musique_4hop3__773800_152874_161616_77103_15,musique_4hop3__773800_152874_161616_77103_19","[""Andy Roddick"", ""Suga Mama"", ""History of Austin, Texas"", ""2010 Sony Ericsson Open \u2013 Men's Singles""]","[8, 9, 15, 19]",4
4hop3__324979_836463_161616_77103,When did the birthplace of Ah Via Musicom's performer become the capital of the state Knowles is from?,1839,[],1,"musique_4hop3__324979_836463_161616_77103_7,musique_4hop3__324979_836463_161616_77103_11,musique_4hop3__324979_836463_161616_77103_17,musique_4hop3__324979_836463_161616_77103_18","[""Suga Mama"", ""History of Austin, Texas"", ""Ah Via Musicom"", ""Live from Austin, TX (Eric Johnson album)""]","[7, 11, 17, 18]",4
4hop3__531933_836463_161616_77103,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,1839,[],1,"musique_4hop3__531933_836463_161616_77103_0,musique_4hop3__531933_836463_161616_77103_1,musique_4hop3__531933_836463_161616_77103_3,musique_4hop3__531933_836463_161616_77103_5","[""Souvenir (Eric Johnson album)"", ""History of Austin, Texas"", ""Live from Austin, TX (Eric Johnson album)"", ""Suga Mama""]","[0, 1, 3, 5]",4
4hop1__28352_53706_795904_580996,What shares a border with the city where the person who went to the state where the planes were originally going on 9/11 during the gold rush works?,Rio Linda,[],1,"musique_4hop1__28352_53706_795904_580996_4,musique_4hop1__28352_53706_795904_580996_10,musique_4hop1__28352_53706_795904_580996_16,musique_4hop1__28352_53706_795904_580996_18","[""California Gold Rush"", ""War on Terror"", ""History of Sacramento, California"", ""Rio Linda High School""]","[4, 10, 16, 18]",4
4hop1__57467_53706_795904_580996,What city shares a border with the city where a person worked during the gold rush in the state that has the most house of representatives seat?,Rio Linda,[],1,"musique_4hop1__57467_53706_795904_580996_0,musique_4hop1__57467_53706_795904_580996_5,musique_4hop1__57467_53706_795904_580996_7,musique_4hop1__57467_53706_795904_580996_9","[""Rio Linda High School"", ""United States House of Representatives"", ""History of Sacramento, California"", ""California Gold Rush""]","[0, 5, 7, 9]",4
4hop1__161765_53706_795904_580996,What city shares a border with the city where the person who went to the state where Englebart died during the gold rush works?,Rio Linda,[],1,"musique_4hop1__161765_53706_795904_580996_4,musique_4hop1__161765_53706_795904_580996_5,musique_4hop1__161765_53706_795904_580996_9,musique_4hop1__161765_53706_795904_580996_16","[""History of Sacramento, California"", ""Rio Linda High School"", ""California Gold Rush"", ""Douglas Engelbart""]","[4, 5, 9, 16]",4
4hop3__800262_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Green Township is located?,1839,[],1,"musique_4hop3__800262_466199_695123_72134_2,musique_4hop3__800262_466199_695123_72134_3,musique_4hop3__800262_466199_695123_72134_10,musique_4hop3__800262_466199_695123_72134_18","[""Springfield, Illinois"", ""WIZE"", ""Green Township, Randolph County, Indiana"", ""Randolph County, Illinois""]","[2, 3, 10, 18]",4
4hop1__33012_53706_795904_580996,What city shares a border with the place where the person who went to the state known for its Mediterranean climate during the gold rush worked?,Rio Linda,[],1,"musique_4hop1__33012_53706_795904_580996_5,musique_4hop1__33012_53706_795904_580996_10,musique_4hop1__33012_53706_795904_580996_11,musique_4hop1__33012_53706_795904_580996_19","[""Geography of the United States"", ""Rio Linda High School"", ""California Gold Rush"", ""History of Sacramento, California""]","[5, 10, 11, 19]",4
4hop1__131002_53706_795904_580996,What city shares a border with the city where a person went to work during the gold rush in the state where the Shakespeare Bridge is located?,Rio Linda,[],1,"musique_4hop1__131002_53706_795904_580996_4,musique_4hop1__131002_53706_795904_580996_5,musique_4hop1__131002_53706_795904_580996_7,musique_4hop1__131002_53706_795904_580996_13","[""History of Sacramento, California"", ""Shakespeare Bridge"", ""California Gold Rush"", ""Rio Linda High School""]","[4, 5, 7, 13]",4
4hop3__193820_466199_695123_72134,When did the town WIZE is licensed in become capitol of the state where Brantley York was born?,1839,[],1,"musique_4hop3__193820_466199_695123_72134_3,musique_4hop3__193820_466199_695123_72134_13,musique_4hop3__193820_466199_695123_72134_14,musique_4hop3__193820_466199_695123_72134_16","[""Brantley York"", ""Springfield, Illinois"", ""Randolph County, Illinois"", ""WIZE""]","[3, 13, 14, 16]",4
4hop1__83058_53706_795904_580996,"What area shares a border, with the city that was the work location of an individual, who went to the U.S. state with a Mediterranean climate, during the Gold Rush?",Rio Linda,[],1,"musique_4hop1__83058_53706_795904_580996_10,musique_4hop1__83058_53706_795904_580996_12,musique_4hop1__83058_53706_795904_580996_13,musique_4hop1__83058_53706_795904_580996_16","[""California Gold Rush"", ""Rio Linda High School"", ""Climate of the United States"", ""History of Sacramento, California""]","[10, 12, 13, 16]",4
4hop1__158877_53706_795904_580996,What shares a border with the city where the person who went to the state where Baskin-Robbins was founded during the gold rush works?,Rio Linda,[],1,"musique_4hop1__158877_53706_795904_580996_3,musique_4hop1__158877_53706_795904_580996_6,musique_4hop1__158877_53706_795904_580996_10,musique_4hop1__158877_53706_795904_580996_12","[""Baskin-Robbins"", ""California Gold Rush"", ""History of Sacramento, California"", ""Rio Linda High School""]","[3, 6, 10, 12]",4
4hop1__130480_53706_795904_580996,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,Rio Linda,[],1,"musique_4hop1__130480_53706_795904_580996_2,musique_4hop1__130480_53706_795904_580996_16,musique_4hop1__130480_53706_795904_580996_17,musique_4hop1__130480_53706_795904_580996_19","[""Rio Linda High School"", ""History of Sacramento, California"", ""Atwell Mill Grove"", ""California Gold Rush""]","[2, 16, 17, 19]",4
4hop1__93316_53706_795904_580996,What city shares a border with the city where a person went to work during the gold in the state that used the most geothermal energy in the US?,Rio Linda,[],1,"musique_4hop1__93316_53706_795904_580996_2,musique_4hop1__93316_53706_795904_580996_10,musique_4hop1__93316_53706_795904_580996_12,musique_4hop1__93316_53706_795904_580996_16","[""History of Sacramento, California"", ""Rio Linda High School"", ""Geothermal energy in the United States"", ""California Gold Rush""]","[2, 10, 12, 16]",4
4hop1__56270_53706_795904_580996,What shares a border with the city where the person who went to the state where the 951 area code is used during the gold rush works?,Rio Linda,[],1,"musique_4hop1__56270_53706_795904_580996_6,musique_4hop1__56270_53706_795904_580996_7,musique_4hop1__56270_53706_795904_580996_11,musique_4hop1__56270_53706_795904_580996_16","[""History of Sacramento, California"", ""California Gold Rush"", ""Rio Linda High School"", ""Area code 951""]","[6, 7, 11, 16]",4
4hop3__312119_132409_146285_35031,"Among the top five largest urban areas in the state where Getting Away with Murder's performer was formed, where does city in which Alexander Golitzen died rank?",third-largest,[],1,"musique_4hop3__312119_132409_146285_35031_3,musique_4hop3__312119_132409_146285_35031_9,musique_4hop3__312119_132409_146285_35031_12,musique_4hop3__312119_132409_146285_35031_13","[""Alexander Golitzen"", ""Papa Roach"", ""San Diego"", ""Getting Away with Murder (song)""]","[3, 9, 12, 13]",4
4hop1__47210_53706_795904_580996,What location borders the city founded by a former newspaper publisher selling supplies in the state where the valley girl accent originated?,Rio Linda,[],1,"musique_4hop1__47210_53706_795904_580996_0,musique_4hop1__47210_53706_795904_580996_5,musique_4hop1__47210_53706_795904_580996_10,musique_4hop1__47210_53706_795904_580996_14","[""Valley girl"", ""California Gold Rush"", ""History of Sacramento, California"", ""Rio Linda High School""]","[0, 5, 10, 14]",4
4hop1__51465_53706_795904_580996,What shares a border with the city where the person who went to the state where most billionaires in America live during the gold rush works?,Rio Linda,[],1,"musique_4hop1__51465_53706_795904_580996_0,musique_4hop1__51465_53706_795904_580996_11,musique_4hop1__51465_53706_795904_580996_12,musique_4hop1__51465_53706_795904_580996_14","[""Rio Linda High School"", ""List of U.S. states by the number of billionaires"", ""History of Sacramento, California"", ""California Gold Rush""]","[0, 11, 12, 14]",4
4hop3__668721_132409_146285_35031,"In the top five largest urban areas in the state where the performer of The Paramour Sessions was from, where does the place of death for Alexander Golitzen rank?",third-largest,[],1,"musique_4hop3__668721_132409_146285_35031_1,musique_4hop3__668721_132409_146285_35031_2,musique_4hop3__668721_132409_146285_35031_6,musique_4hop3__668721_132409_146285_35031_7","[""...To Be Loved"", ""Alexander Golitzen"", ""San Diego"", ""Papa Roach""]","[1, 2, 6, 7]",4
4hop1__61681_53706_795904_580996,What city shares a border with the city where a person went to work during the gold rush in the biggest state in the USA by population?,Rio Linda,[],1,"musique_4hop1__61681_53706_795904_580996_1,musique_4hop1__61681_53706_795904_580996_3,musique_4hop1__61681_53706_795904_580996_5,musique_4hop1__61681_53706_795904_580996_11","[""List of states and territories of the United States by population"", ""Rio Linda High School"", ""History of Sacramento, California"", ""California Gold Rush""]","[1, 3, 5, 11]",4
4hop3__673447_132409_145082_35031,"Among the top five largest urban areas in the state where Infest's performer was formed, where does Tammy Leitner's birth city rank?",third-largest,[],1,"musique_4hop3__673447_132409_145082_35031_4,musique_4hop3__673447_132409_145082_35031_6,musique_4hop3__673447_132409_145082_35031_13,musique_4hop3__673447_132409_145082_35031_16","[""Infest (album)"", ""Papa Roach"", ""Tammy Leitner"", ""San Diego""]","[4, 6, 13, 16]",4
4hop3__387712_132409_146285_35031,Where does the city where Alexander Golitzen died rank in the top five largest urban areas of the state where the band that Jacoby Shaddix is a member of formed?,third-largest,[],1,"musique_4hop3__387712_132409_146285_35031_3,musique_4hop3__387712_132409_146285_35031_7,musique_4hop3__387712_132409_146285_35031_10,musique_4hop3__387712_132409_146285_35031_15","[""Jacoby Shaddix"", ""San Diego"", ""Alexander Golitzen"", ""Papa Roach""]","[3, 7, 10, 15]",4
